Team,Name,Pos,Age,Proj PA,Proj IP,Service Time,Options or R5 Status,Projected Opening Day Status,NameASCII,PlayerId,MLBAMID
BOS,Masataka Yoshida,OF,32.6,175,,3.000,3,Bench,,31837,807799
BOS,Isiah Kiner-Falefa,INF,30.9,154,,8.000,n/a,Bench,,16512,643396
BOS,Aroldis Chapman,RP,38.0,,62,15.009,n/a,Closer,,10233,547973
BOS,Garrett Whitlock,RP,29.7,,70,5.000,n/a,Setup Man,,20191,676477
BOS,Justin Slaten,RP,28.4,,61,2.000,3,Setup Man,,25648,686580
BOS,Greg Weissert,RP,31.0,,65,2.079,1,Middle Reliever,,20375,669711
BOS,Zack Kelly,RP,31.0,,58,2.134,1,Middle Reliever,,20349,677161
BOS,Jovani Morán,RP,28.8,,56,1.100,0,Middle Reliever,,20422,663558
BOS,Kyle Keller,RP,32.8,,42,0.164,0,Middle Reliever,,18890,664918
BOS,Ryan Watson,RP,28.2,,52,0.000,n/a,Long Reliever,,sa3015070,670245
BOS,Kutter Crawford,SP/RP,29.9,,86,3.136,2,Projected Injured List,,20531,676710
BOS,Patrick Sandoval,SP,29.3,,82,5.149,n/a,Projected Injured List,,19447,663776
BOS,Triston Casas,1B,26.1,147,,3.032,3,Projected Injured List,,22514,671213
BOS,Tanner Houck,SP,29.6,,,4.100,2,60-Day IL,,19879,656557
BOS,Kristian Campbell,INF/OF,23.6,98,,0.086,2,Lineup/Bench Candidate,,33644,692225
BOS,Nate Eaton,OF/INF,29.1,63,,1.020,1,Lineup/Bench Candidate,,25055,681987
BOS,Andruw Monasterio,INF,28.7,49,,2.099,3,Lineup/Bench Candidate,,19455,655316
BOS,Brendan Rodgers,INF,29.5,21,,6.075,n/a,Lineup/Bench Candidate,,17907,663898
BOS,Nick Sogard,INF/OF,28.4,14,,0.119,2,Lineup/Bench Candidate,,25483,686765
BOS,Anthony Seigler,INF,26.7,7,,0.090,2,Lineup/Bench Candidate,,23802,678011
BOS,Mickey Gasper,C/INF,30.3,6,,0.149,2,Bench Candidate,,24759,681508
BOS,Matt Thaiss,C,30.8,6,,3.169,0,Bench Candidate,,19318,642136
BOS,Tsung-Che Cheng,INF,24.6,,,0.010,1,Lineup/Bench Candidate,,28344,691907
BOS,Braiden Ward,OF/INF,27.1,,,,R5,Bench Candidate,,sa3017332,685274
BOS,Allan Castro,OF,22.7,,,,R5,Bench Candidate,,sa3016084,691369
BOS,Jason Delay,C,30.9,,,2.005,1,Bench Candidate,,19806,641511
BOS,Mikey Romero,INF,22.1,,,,Dec'26,Lineup Candidate,,sa3020216,702540
BOS,Ronald Rosario,C,23.1,,,,R5,Bench Candidate,,sa3015525,691385
BOS,Vinny Capra,INF,29.6,,,1.014,0,Bench Candidate,,25040,681962
BOS,Nate Baez,C/1B,24.7,,,,R5,Bench Candidate,,sa3020272,686960
BOS,Tyler McDonough,INF/OF,26.9,,,,R5,Bench Candidate,,sa3016869,694812
BOS,Max Ferguson,INF/OF,26.5,,,,R5,Bench Candidate,,sa3016819,681132
BOS,Nathan Hickey,1B/C,26.2,,,,R5,Bench Candidate,,sa3017398,687208
BOS,Connelly Early,SP,23.9,,48,0.020,3,Rotation Candidate,,33666,813349
BOS,Payton Tolle,SP,23.3,,48,0.031,3,Rotation Candidate,,35466,801139
BOS,Tyler Samaniego,RP,27.0,,34,0.000,3,Bullpen Candidate,,sa3017876,701719
BOS,Tyler Uberstine,SP,26.7,,27,0.000,3,Rotation/Bullpen Candidate,,sa3017643,700413
BOS,Seth Martinez,RP,31.5,,26,2.097,0,Bullpen Candidate,,21045,661527
BOS,Vinny Nittoli,RP,35.3,,16,0.096,0,Bullpen Candidate,,16754,657697
BOS,Jake Bennett,SP,25.2,,12,0.000,3,Rotation Candidate,,sa3020737,687562
BOS,Hobie Harris,RP,32.6,,8,0.055,2,Bullpen Candidate,,18615,665048
BOS,T.J. Sikkema,SP/RP,27.6,,,,R5,Bullpen Candidate,,sa3011191,674674
BOS,Alec Gamboa,SP/RP,29.1,,,,R5,Bullpen Candidate,,sa3011249,687941
BOS,Tayron Guerrero,RP,35.1,,,2.004,0,Bullpen Candidate,,11691,594027
BOS,Jeremy Wu-Yelland,RP,26.6,,,,R5,Bullpen Candidate,,sa3014520,695026
BOS,Noah Song,SP/RP,28.7,,,0.128,3,Bullpen Candidate,,sa3011695,679977
BOS,Wyatt Olds,RP,26.5,,,,R5,Bullpen Candidate,,sa3017539,681544
BOS,Devin Sweet,RP,29.4,,,0.047,1,Bullpen Candidate,,25348,682967
BOS,Osvaldo Berrios,RP,26.2,,,,R5,Bullpen Candidate,,sa3004702,676047
BOS,Jacob Webb,RP,26.9,,,,R5,Bullpen Candidate,,sa3017547,701288
CHC,Dansby Swanson,SS,32.0,686,,9.047,n/a,Lineup Regular,,18314,621020
CHC,Alex Bregman,3B,31.9,672,,9.070,n/a,Lineup Regular,,17678,608324
CHC,Nico Hoerner,2B,28.8,665,,6.014,n/a,Lineup Regular,,21479,663538
CHC,Ian Happ,LF,31.5,658,,8.036,n/a,Lineup Regular,,17919,664023
CHC,Pete Crow-Armstrong,CF,23.9,644,,1.170,2,Lineup Regular,,27769,691718
CHC,Seiya Suzuki,RF,31.5,630,,4.000,3,Lineup Regular,,30116,673548
CHC,Michael Busch,1B,28.3,595,,2.045,2,Lineup Regular,,26319,683737
CHC,Carson Kelly,C,31.6,380,,7.161,n/a,Lineup Regular,,13620,608348
CHC,Moisés Ballesteros,DH,22.3,382,,0.030,2,Platoon vs R,,28820,694208
CHC,Tyler Austin,1B/OF,34.4,252,,2.151,0,Platoon vs L,,11850,592122
CHC,Matthew Boyd,SP,35.0,,167,9.057,n/a,Starting Rotation,,15440,571510
CHC,Jameson Taillon,SP,34.2,,153,9.110,n/a,Starting Rotation,,11674,592791
CHC,Shota Imanaga,SP,32.5,,147,2.000,n/a,Starting Rotation,,33829,684007
CHC,Edward Cabrera,SP,27.8,,137,3.147,0,Starting Rotation,,21690,665795
CHC,Cade Horton,SP,24.5,,127,1.000,3,Starting Rotation,,31872,690990
CHC,Miguel Amaya,C,26.9,284,,2.130,0,Bench,,21693,665804
CHC,Matt Shaw,INF/OF,24.3,196,,0.162,2,Bench,,33322,807713
CHC,Chas McCormick,OF,30.8,105,,4.161,2,Bench,,19599,676801
CHC,Daniel Palencia,RP,26.0,,67,1.154,2,Closer,,27914,694037
CHC,Phil Maton,RP,32.9,,65,8.047,n/a,Setup Man,,18064,664208
CHC,Hunter Harvey,RP,31.2,,52,6.047,n/a,Setup Man,,15507,640451
CHC,Caleb Thielbar,RP,39.0,,66,7.131,n/a,Middle Reliever,,10078,573204
CHC,Javier Assad,RP,28.5,,61,3.027,2,Middle Reliever,,21741,665871
CHC,Hoby Milner,RP,35.1,,60,6.068,n/a,Middle Reliever,,13346,571948
CHC,Jacob Webb,RP,32.5,,54,5.046,n/a,Middle Reliever,,19274,657097
CHC,Colin Rea,RP,35.6,,82,6.057,n/a,Long Reliever,,12317,607067
CHC,Justin Steele,SP,30.6,,81,4.143,0,Projected Injured List,,17312,657006
CHC,Shelby Miller,RP,35.3,,,10.016,n/a,Projected Injured List,,10197,571946
CHC,Kevin Alcántara,OF,23.6,35,,0.033,1,Bench Candidate,,25971,682634
CHC,Dylan Carlson,OF,27.3,21,,5.067,n/a,Bench Candidate,,20126,666185
CHC,Justin Dean,OF,29.2,14,,0.052,3,Bench Candidate,,25005,681909
CHC,James Triantos,INF/OF,23.0,7,,0.000,3,Bench Candidate,,sa3017295,701649
CHC,Ben Cowles,INF,26.0,7,,0.000,2,Bench Candidate,,sa3016976,701496
CHC,Jonathon Long,INF/OF,24.1,7,,,Dec'26,Bench Candidate,,sa3022864,675085
CHC,Pedro Ramirez,INF/OF,21.9,,,0.000,3,Bench Candidate,,sa3015834,699393
CHC,Jefferson Rojas,INF,20.8,,,,Dec'26,Bench Candidate,,sa3018571,800473
CHC,BJ Murray,1B/3B,26.1,,,,R5,Bench Candidate,,sa3017287,681230
CHC,Christian Bethancourt,C,34.5,,,5.023,n/a,Bench Candidate,,10028,542194
CHC,Ariel Armas,C,23.2,,,,Dec'27,Bench Candidate,,sa3025454,813666
CHC,Scott Kingery,INF/OF,31.8,,,3.108,2,Bench Candidate,,17975,664068
CHC,Brett Bateman,OF,23.9,,,,Dec'26,Bench Candidate,,sa3022603,703520
CHC,Casey Opitz,C,27.5,,,,R5,Bench Candidate,,sa3017509,676053
CHC,Porter Hodge,RP,25.0,,50,1.117,2,Bullpen Candidate,,26413,687863
CHC,Ben Brown,SP/RP,26.4,,49,1.169,1,Rotation/Bullpen Candidate,,23590,676962
CHC,Jordan Wicks,SP/RP,26.5,,44,1.070,2,Rotation/Bullpen Candidate,,30094,696136
CHC,Ethan Roberts,RP,28.6,,42,2.131,1,Bullpen Candidate,,24930,681799
CHC,Trent Thornton,RP,32.4,,30,5.148,n/a,Bullpen Candidate,,17948,663423
CHC,Riley Martin,RP,27.9,,22,0.000,3,Bullpen Candidate,,sa3017601,702303
CHC,Luke Little,RP,25.5,,20,1.024,1,Bullpen Candidate,,28036,681432
CHC,Jack Neely,RP,25.7,,18,0.034,1,Bullpen Candidate,,30106,680891
CHC,Gavin Hollowell,RP,28.3,,16,0.110,1,Bullpen Candidate,,25427,668970
CHC,Ryan Rolison,RP,28.6,,15,2.114,1,Bullpen Candidate,,22200,669020
CHC,Kyle Wright,SP/RP,30.4,,14,4.151,0,Rotation/Bullpen Candidate,,19665,657140
CHC,Collin Snider,RP,30.3,,10,2.086,0,Bullpen Candidate,,23307,676092
CHC,Corbin Martin,RP,30.1,,8,2.146,0,Bullpen Candidate,,19884,656686
CHC,Vince Velasquez,SP/RP,33.7,,,8.092,n/a,Bullpen Candidate,,11189,592826
CHC,Grant Kipp,SP,26.3,,,,R5,Bullpen Candidate,,sa3020185,805990
CHC,Jeff Brigham,RP,34.0,,,3.153,0,Bullpen Candidate,,16631,656257
CHC,Connor Schultz,SP/RP,27.0,,,,Dec'27,Bullpen Candidate,,sa3024948,701565
CHC,Jaxon Wiggins,SP,24.4,,,,Dec'26,Rotation Candidate,,sa3023635,694393
CHC,Connor Noland,SP,26.6,,,,R5,Bullpen Candidate,,sa3020834,690939
CHW,Miguel Vargas,3B,26.2,602,,2.101,0,Lineup Regular,,20178,678246
CHW,Colson Montgomery,SS,24.0,602,,0.087,2,Lineup Regular,,29712,695657
CHW,Munetaka Murakami,1B,26.0,588,,0.000,n/a,Lineup Regular,,sa3063258,808959
CHW,Chase Meidroth,2B,24.6,553,,0.171,3,Lineup Regular,,31580,805367
CHW,Andrew Benintendi,LF,31.6,525,,9.062,n/a,Lineup Regular,,17901,643217
CHW,Austin Hays,RF,30.6,483,,6.057,n/a,Lineup Regular,,19363,669720
CHW,Edgar Quero,DH,22.9,466,,0.165,3,Lineup Regular,,28022,700337
CHW,Kyle Teel,C,24.0,464,,0.115,3,Platoon vs R,,33549,691019
CHW,Lenyn Sosa,INF,26.1,406,,2.044,0,Platoon vs L,,22896,672820
CHW,Luisangel Acuña,INF/OF,23.9,399,,0.156,0,Platoon vs L,,26548,682668
CHW,Brooks Baldwin,CF,25.5,399,,1.047,2,Platoon vs R,,31394,681460
CHW,Shane Smith,SP,25.9,,160,1.000,3,Starting Rotation,,31687,681343
CHW,Davis Martin,SP,29.1,,150,1.117,1,Starting Rotation,,21448,663436
CHW,Sean Burke,SP,26.2,,141,1.011,2,Starting Rotation,,29878,680732
CHW,Anthony Kay,SP,30.9,,129,2.006,0,Starting Rotation,,20387,641743
CHW,Erick Fedde,SP,33.0,,111,6.099,n/a,Starting Rotation,,17425,607200
CHW,Everson Pereira,OF,24.8,210,,0.090,0,Bench,,23695,677592
CHW,Korey Lee,C,27.6,102,,2.008,0,Bench,,25543,686676
CHW,Seranthony Domínguez,RP,31.2,,63,7.131,n/a,Closer,,19249,622554
CHW,Grant Taylor,RP,23.7,,92,0.111,3,Setup Man,,33927,691799
CHW,Jordan Leasure,RP,27.5,,64,1.162,2,Setup Man,,29950,673929
CHW,Mike Vasil,RP,25.9,,93,1.000,3,Middle Reliever,,30105,678024
CHW,Sean Newcomb,RP,32.7,,69,6.041,n/a,Middle Reliever,,16943,656794
CHW,Jordan Hicks,RP,29.4,,56,8.000,n/a,Middle Reliever,,19618,663855
CHW,Brandon Eisert,RP,28.1,,54,1.034,2,Middle Reliever,,27668,685126
CHW,Jedixson Paez,RP,22.1,,42,0.000,n/a,Long Reliever,,sa3016264,699151
CHW,Drew Thorpe,SP,25.4,,52,1.111,3,Projected Injured List,,31967,689672
CHW,Prelander Berroa,RP,25.8,,36,1.045,1,Projected Injured List,,22932,672860
CHW,Ky Bush,SP,26.3,,,1.056,2,60-Day IL,,29823,681066
CHW,Braden Montgomery,OF,22.8,140,,,Dec'27,Lineup Candidate,,sa3038253,695731
CHW,Derek Hill,OF,30.1,84,,3.040,0,Lineup/Bench Candidate,,16947,656537
CHW,Tanner Murray,INF/OF,26.5,63,,0.000,3,Lineup/Bench Candidate,,sa3016805,695020
CHW,Jarred Kelenic,OF,26.6,63,,3.035,0,Lineup/Bench Candidate,,22558,672284
CHW,Curtis Mead,INF,25.3,49,,1.094,0,Lineup/Bench Candidate,,23986,678554
CHW,Tristan Peters,OF,26.0,21,,0.007,2,Lineup/Bench Candidate,,30063,671976
CHW,Sam Antonacci,INF,23.0,14,,,Dec'27,Lineup/Bench Candidate,,sa3025363,803011
CHW,Drew Romo,C,24.5,,,0.073,2,Bench Candidate,,27763,691011
CHW,Dustin Harris,OF/INF,26.6,,,0.061,0,Lineup/Bench Candidate,,25705,687957
CHW,Dru Baker,CF/RF/LF,25.9,,,,R5,Lineup/Bench Candidate,,sa3017331,681333
CHW,Jacob Gonzalez,2B/SS/3B,27.6,,,,R5,Lineup Candidate,,sa3004691,669363
CHW,William Bergolla Jr.,SS/2B,21.3,,,,Dec'26,Lineup Candidate,,sa3019777,703151
CHW,LaMonte Wade Jr.,1B/OF,32.1,,,5.163,n/a,Lineup/Bench Candidate,,18126,664774
CHW,Oliver Dunn,INF,28.5,,,1.021,1,Lineup/Bench Candidate,,26295,686554
CHW,Michael Turner,C/1B,27.5,,,,R5,Bench Candidate,,sa3020658,694478
CHW,Jonathan Cannon,SP,25.6,,105,1.114,1,Rotation/Bullpen Candidate,,31730,686563
CHW,Wikelman González,RP,23.9,,48,0.055,1,Bullpen Candidate,,26641,682790
CHW,Chris Murphy,SP/RP,27.7,,38,2.071,1,Rotation/Bullpen Candidate,,26214,669684
CHW,Tanner McDougal,SP,22.9,,38,0.000,3,Rotation/Bullpen Candidate,,sa3017471,701780
CHW,Tyler Gilbert,RP,32.1,,26,2.076,0,Bullpen Candidate,,17964,656457
CHW,Alexander Alberto,RP,24.3,,24,0.000,n/a,Bullpen Candidate,,sa3015986,693739
CHW,Duncan Davitt,SP,26.4,,22,0.000,3,Rotation/Bullpen Candidate,,sa3020394,701474
CHW,Shane Murphy,SP,25.1,,20,,R5,Rotation/Bullpen Candidate,,sa3020389,690294
CHW,Ryan Borucki,RP,31.9,,18,6.168,n/a,Bullpen Candidate,,16350,621366
CHW,David Sandlin,SP/RP,25.0,,16,0.000,3,Rotation/Bullpen Candidate,,sa3020606,689818
CHW,Noah Schultz,SP,22.5,,16,,Dec'26,Rotation Candidate,,sa3020949,702273
CHW,Lucas Sims,RP,31.8,,10,6.058,n/a,Bullpen Candidate,,13470,608371
CHW,Austin Voth,SP/RP,33.6,,8,5.115,n/a,Rotation/Bullpen Candidate,,15047,608723
CHW,Zach Franklin,RP,27.3,,,,Dec'26,Bullpen Candidate,,sa3022735,702103
CHW,Hagen Smith,SP,22.5,,,,Dec'27,Rotation Candidate,,sa3025544,696146
CHW,Tyson Miller,RP,30.5,,,1.171,0,Bullpen Candidate,,19976,668338
CHW,Adisyn Coffey,RP,27.1,,,,R5,Bullpen Candidate,,sa3014738,676249
CHW,Ben Peoples,RP,24.8,,,,R5,Bullpen Candidate,,sa3011784,687239
CHW,Jairo Iriarte,RP,24.2,,,0.029,1,Bullpen Candidate,,26907,683568
CHW,Tyler Davis,RP,33.1,,,,R5,Bullpen Candidate,,sa875355,664895
CHW,Tyler Schweitzer,SP/RP,25.4,,,,R5,Rotation/Bullpen Candidate,,sa3020712,805326
CHW,Tim Elko,1B,27.1,7,,0.080,2,Projected Injured List (MiLB),,31522,671284
CHW,Mason Adams,SP,26.0,,,,R5,Projected Injured List (MiLB),,sa3020388,690279
CIN,Elly De La Cruz,SS,24.1,672,,2.118,2,Lineup Regular,,26668,682829
CIN,TJ Friedl,CF,30.5,623,,3.112,2,Lineup Regular,,19522,670770
CIN,Matt McLain,2B,26.5,616,,2.140,3,Lineup Regular,,29695,680574
CIN,Eugenio Suárez,DH,34.6,616,,11.061,n/a,Lineup Regular,,12552,553993
CIN,Noelvi Marte,RF,24.3,539,,1.139,2,Lineup Regular,,26517,682622
CIN,Ke'Bryan Hayes,3B,29.0,532,,5.075,n/a,Lineup Regular,,18577,663647
CIN,Sal Stewart,1B,22.2,490,,0.028,3,Lineup Regular,,31505,701398
CIN,Tyler Stephenson,C,29.5,450,,5.056,n/a,Lineup Regular,,17988,663886
CIN,JJ Bleday,LF,28.3,336,,3.029,1,Platoon vs R,,26368,668709
CIN,Dane Myers,OF,29.9,231,,2.037,1,Platoon vs L,,22054,667472
CIN,Hunter Greene,SP,26.5,,180,4.000,3,Starting Rotation,,22182,668881
CIN,Brady Singer,SP,29.5,,169,5.156,n/a,Starting Rotation,,25377,663903
CIN,Andrew Abbott,SP,26.7,,164,2.119,3,Starting Rotation,,29911,671096
CIN,Nick Lodolo,SP,28.0,,151,4.000,3,Starting Rotation,,26378,666157
CIN,Chase Burns,SP,23.1,,123,0.097,3,Starting Rotation,,35333,695505
CIN,Spencer Steer,INF/OF,28.2,378,,3.035,3,Bench,,26323,668715
CIN,Jose Trevino,C,33.2,282,,6.063,n/a,Bench,,16725,624431
CIN,Will Benson,OF,27.7,217,,3.003,1,Bench,,21853,666181
CIN,Emilio Pagán,RP,34.8,,66,8.091,n/a,Closer,,14771,641941
CIN,Tony Santillan,RP,28.8,,70,3.099,0,Setup Man,,19926,663574
CIN,Graham Ashcraft,RP,28.0,,65,3.130,2,Setup Man,,27552,668933
CIN,Brock Burke,RP,29.5,,62,5.045,n/a,Middle Reliever,,17968,656271
CIN,Pierce Johnson,RP,34.8,,61,6.137,n/a,Middle Reliever,,13435,572955
CIN,Caleb Ferguson,RP,29.6,,58,7.093,n/a,Middle Reliever,,19349,657571
CIN,Connor Phillips,RP,24.8,,56,0.081,1,Middle Reliever,,27649,683175
CIN,Sam Moll,RP,34.1,,42,4.023,0,Long Reliever,,14874,594580
CIN,Brandon Williamson,SP,27.9,,51,2.139,2,Projected Injured List,,25463,682227
CIN,Julian Aguiar,SP,24.7,,35,1.042,3,Projected Injured List,,30031,687924
CIN,Nathaniel Lowe,1B,30.6,105,,5.145,n/a,Lineup/Bench Candidate,,19566,663993
CIN,Tyler Callihan,INF/OF,25.6,49,,0.152,2,Lineup/Bench Candidate,,27497,682997
CIN,Blake Dunn,OF,27.4,28,,0.089,1,Bench Candidate,,29487,694362
CIN,Garrett Hampson,INF/OF,31.3,28,,7.003,n/a,Bench Candidate,,19262,641658
CIN,Rece Hinds,OF,25.4,14,,0.089,1,Bench Candidate,,27493,677956
CIN,Edwin Arroyo,INF,22.5,14,,0.000,3,Bench Candidate,,sa3017626,695490
CIN,Christian Encarnacion-Strand,1B/3B,26.2,7,,2.012,2,Lineup/Bench Candidate,,30011,687952
CIN,Héctor Rodríguez,OF,21.9,7,,0.000,3,Lineup/Bench Candidate,,sa3015828,699302
CIN,Will Banfield,C,26.2,6,,0.040,2,Bench Candidate,,23790,677943
CIN,Leo Balcazar,INF,21.7,,,0.000,3,Bench Candidate,,sa3015798,699114
CIN,Michael Toglia,1B/OF,27.5,,,2.039,0,Lineup/Bench Candidate,,25845,669911
CIN,Cam Collier,1B/3B,21.2,,,,Dec'26,Lineup/Bench Candidate,,sa3020131,702253
CIN,Michael Chavis,INF,30.5,,,4.089,1,Bench Candidate,,17321,656308
CIN,P.J. Higgins,1B/C,32.8,,,1.103,3,Bench Candidate,,18433,664731
CIN,Connor Burns,C,24.1,,,,Dec'26,Bench Candidate,,sa3022599,694829
CIN,Michael Trautwein,C,26.4,,,,R5,Bench Candidate,,sa3017043,681114
CIN,Rhett Lowder,SP,23.9,,82,1.031,3,Rotation Candidate,,33876,695076
CIN,Zach Maxwell,RP,25.1,,50,0.038,3,Bullpen Candidate,,31610,687209
CIN,Chase Petty,SP,22.9,,46,0.014,2,Rotation/Bullpen Candidate,,30170,695534
CIN,Luis Mey,RP,24.6,,40,0.057,2,Bullpen Candidate,,25620,682825
CIN,Lyon Richardson,RP,26.1,,22,0.150,0,Bullpen Candidate,,24581,680689
CIN,Yunior Marte,RP,31.0,,18,1.165,0,Bullpen Candidate,,14416,628708
CIN,Tejay Antone,RP,32.2,,16,5.000,n/a,Bullpen Candidate,,16233,622088
CIN,Jose Franco,SP,25.2,,14,0.000,3,Bullpen Candidate,,sa3008714,683742
CIN,Hagen Danner,RP,27.4,,,0.052,0,Bullpen Candidate,,22116,668470
CIN,Joel Valdez,RP,25.8,,,,R5,Bullpen Candidate,,sa3011397,683638
CIN,Anthony Misiewicz,RP,31.3,,,3.082,0,Bullpen Candidate,,18152,664948
CIN,Darren McCaughan,SP/RP,29.9,,,0.078,0,Rotation/Bullpen Candidate,,20038,670766
CIN,Carson Spiers,SP/RP,28.3,,,1.157,2,Projected Injured List (MiLB),,27685,686730
CLE,José Ramírez,3B,33.4,679,,11.074,n/a,Lineup Regular,,13510,608070
CLE,Steven Kwan,LF,28.4,665,,4.000,3,Lineup Regular,,24610,680757
CLE,Kyle Manzardo,1B,25.6,588,,1.073,2,Lineup Regular,,29794,700932
CLE,Brayan Rocchio,SS,25.1,539,,2.001,0,Lineup Regular,,23690,677587
CLE,Chase DeLauter,CF,24.4,511,,0.000,3,Lineup Regular,,32127,800050
CLE,Gabriel Arias,2B,26.0,455,,2.124,0,Lineup Regular,,22563,672356
CLE,Bo Naylor,C,26.0,461,,2.113,2,Platoon vs R,,21865,666310
CLE,CJ Kayfus,DH,24.3,427,,0.058,3,Platoon vs R,,33704,692216
CLE,George Valera,RF,25.3,385,,0.028,1,Platoon vs R,,22541,671655
CLE,Angel Martínez,INF/OF,24.0,287,,1.118,1,Platoon vs L,,26540,682657
CLE,Johnathan Rodríguez,OF,26.3,196,,0.097,1,Platoon vs L,,22530,671286
CLE,Austin Hedges,C,33.5,141,,9.166,n/a,Platoon vs L,,12976,595978
CLE,Tanner Bibee,SP,26.9,,182,3.000,3,Starting Rotation,,30134,676440
CLE,Gavin Williams,SP,26.6,,168,2.103,3,Starting Rotation,,30122,668909
CLE,Slade Cecconi,SP,26.6,,155,1.155,1,Starting Rotation,,27500,677944
CLE,Joey Cantillo,SP,26.2,,144,0.162,0,Starting Rotation,,23335,676282
CLE,Logan Allen,SP,27.4,,121,2.093,1,Starting Rotation,,27589,671106
CLE,Nolan Jones,OF,27.8,112,,3.007,0,Bench,,20529,666134
CLE,Cade Smith,RP,26.8,,70,2.000,3,Closer,,27867,671922
CLE,Shawn Armstrong,RP,35.4,,68,7.113,n/a,Setup Man,,12857,542888
CLE,Hunter Gaddis,RP,27.9,,66,2.073,1,Setup Man,,25636,683769
CLE,Erik Sabrowski,RP,28.3,,61,1.033,3,Middle Reliever,,24978,681870
CLE,Matt Festa,RP,32.9,,58,2.153,0,Middle Reliever,,19330,670036
CLE,Tim Herrin,RP,29.4,,54,2.058,1,Middle Reliever,,25139,682120
CLE,Connor Brogdon,RP,31.0,,52,4.090,0,Middle Reliever,,21205,641401
CLE,Peyton Pallette,RP,24.8,,48,0.000,n/a,Long Reliever,,sa3020742,688883
CLE,Andrew Walters,RP,25.2,,38,0.142,2,Projected Injured List,,33834,689958
CLE,David Fry,UTL,30.2,221,,2.154,3,Projected Injured List,,24934,681807
CLE,Travis Bazzana,2B,23.5,238,,,Dec'27,Lineup Candidate,,sa3025129,683953
CLE,Daniel Schneemann,INF/OF,29.1,189,,1.120,3,Lineup/Bench Candidate,,25180,682177
CLE,Juan Brito,INF/OF,24.4,91,,0.000,1,Lineup/Bench Candidate,,sa3009808,682877
CLE,Petey Halpin,OF,23.7,21,,0.009,2,Lineup/Bench Candidate,,27931,690984
CLE,Kahlil Watson,OF,22.8,14,,0.000,3,Lineup/Bench Candidate,,sa3017513,696135
CLE,Stuart Fairchild,OF,29.9,14,,3.114,0,Bench Candidate,,20321,656413
CLE,Dom Nuñez,C,31.1,6,,1.104,0,Bench Candidate,,15055,624513
CLE,Angel Genao,INF,21.7,,,0.000,3,Lineup/Bench Candidate,,sa3015706,694197
CLE,Cooper Ingle,C,24.0,,,,Dec'26,Bench Candidate,,sa3023069,694876
CLE,Dayan Frias,INF,23.6,,,,R5,Bench Candidate,,sa3008768,682679
CLE,Cameron Barstad,C,25.2,,,,R5,Bench Candidate,,sa3011350,677319
CLE,Alfonsin Rosario,OF,21.7,,,,Dec'26,Lineup/Bench Candidate,,sa3022868,806210
CLE,Kody Huff,C,25.2,,,,R5,Bench Candidate,,sa3019982,687627
CLE,Milan Tolentino,SS/2B/3B,24.2,,,,R5,Lineup/Bench Candidate,,sa3014544,675455
CLE,Ralphy Velazquez,1B/LF,20.7,,,,Dec'27,Lineup/Bench Candidate,,sa3023013,806252
CLE,Jacob Cozart,C,23.1,,,,Dec'27,Bench Candidate,,sa3025434,695524
CLE,Carter Kieboom,INF,28.4,,,3.009,0,Bench Candidate,,19958,666198
CLE,Parker Messick,SP,25.3,,121,0.040,3,Rotation/Bullpen Candidate,,31986,800048
CLE,Colin Holderman,RP,30.4,,42,3.120,2,Bullpen Candidate,,22361,670059
CLE,Pedro Avila,SP,29.1,,39,1.099,0,Rotation/Bullpen Candidate,,18864,658648
CLE,Doug Nikhazy,SP,26.5,,33,0.004,2,Rotation/Bullpen Candidate,,30142,680951
CLE,Austin Peterson,SP,26.4,,30,0.000,3,Rotation/Bullpen Candidate,,sa3020868,804926
CLE,Daniel Espino,SP,25.1,,23,0.000,1,Rotation/Bullpen Candidate,,sa3011495,682982
